Content ID,Reaction Type,Day,Time,Content Type,Category,Sentiment,Score
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,Wednesday,10.33,GIF,travel,positive,45
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,Sunday,14.33,GIF,travel,positive,45
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,Wednesday,13.06,GIF,travel,positive,45
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,Saturday,22.54,GIF,travel,positive,45
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,Tuesday,10.08,GIF,travel,positive,45
841403fd-321b-4118-90b3-cc0075d64047,intrigued,Thursday,10.31,GIF,studying,positive,45
841403fd-321b-4118-90b3-cc0075d64047,intrigued,Tuesday,0.32,GIF,studying,positive,45
841403fd-321b-4118-90b3-cc0075d64047,intrigued,Thursday,2.09,GIF,studying,positive,45
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,Thursday,16.31,video,culture,positive,45
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,Tuesday,18.24,video,culture,positive,45
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,Sunday,0.07,video,culture,positive,45
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,Tuesday,4.58,video,culture,positive,45
3724de8a-ec2f-4021-a3f1-605d551da9d0,intrigued,Monday,6.2,video,culture,positive,45
2d0926be-9a29-4e6c-b342-815c70172214,intrigued,Monday,11.35,GIF,animals,positive,45
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,Sunday,2.14,photo,science,positive,45
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,Sunday,11.32,photo,science,positive,45
359b93ea-446f-4202-8801-db238de5de4d,intrigued,Wednesday,6.43,photo,food,positive,45
359b93ea-446f-4202-8801-db238de5de4d,intrigued,Saturday,11.22,photo,food,positive,45
359b93ea-446f-4202-8801-db238de5de4d,intrigued,Thursday,0.08,photo,food,positive,45
3c510b35-43e2-4e84-a805-86c5ebddc4cf,intrigued,Friday,10.03,audio,studying,positive,45
86346263-02db-4020-a216-9e54f502f643,intrigued,Monday,19.13,GIF,travel,positive,45
86346263-02db-4020-a216-9e54f502f643,intrigued,Monday,7.55,GIF,travel,positive,45
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,intrigued,Wednesday,11.15,GIF,fitness,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,Friday,20.18,photo,studying,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,Wednesday,15.01,photo,studying,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,Tuesday,8.59,photo,studying,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,Wednesday,12.25,photo,studying,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,Sunday,23.2,photo,studying,positive,45
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,intrigued,Tuesday,10.36,video,dogs,positive,45
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,intrigued,Tuesday,13.22,video,dogs,positive,45
9d94f180-947c-40f5-aa05-f1958759b7fc,intrigued,Tuesday,17.37,video,science,positive,45
9d94f180-947c-40f5-aa05-f1958759b7fc,intrigued,Saturday,21.53,video,science,positive,45
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,intrigued,Tuesday,16.04,photo,culture,positive,45
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,Thursday,7.22,GIF,culture,positive,45
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,Monday,14.25,GIF,culture,positive,45
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,Sunday,19.36,GIF,culture,positive,45
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,Saturday,19.38,GIF,culture,positive,45
fada6910-2cc5-4600-808c-1e6066f795a6,intrigued,Friday,7.19,GIF,technology,positive,45
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,intrigued,Thursday,16.34,photo,culture,positive,45
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,intrigued,Friday,10.17,photo,culture,positive,45
1de2f0f9-61ab-43fb-9180-6870824c63c0,intrigued,Monday,7.56,GIF,science,positive,45
e18e10e9-ed2a-494b-b215-edce890b1df4,intrigued,Thursday,15.18,photo,food,positive,45
af7971aa-5fd5-41d3-b6c3-583704a705a2,intrigued,Wednesday,6.53,video,healthy eating,positive,45
af7971aa-5fd5-41d3-b6c3-583704a705a2,intrigued,Thursday,7.11,video,healthy eating,positive,45
af7971aa-5fd5-41d3-b6c3-583704a705a2,intrigued,Tuesday,21.45,video,healthy eating,positive,45
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,intrigued,Saturday,23.37,video,healthy eating,positive,45
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,intrigued,Monday,21.03,video,healthy eating,positive,45
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,intrigued,Friday,12.54,video,healthy eating,positive,45
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,intrigued,Monday,17.5,video,healthy eating,positive,45
c8b044a9-8427-4b41-bc61-7b549ab1626c,intrigued,Thursday,17.28,photo,studying,positive,45
cd568dd1-70cf-45d6-b495-10eebff8c920,intrigued,Friday,17.42,photo,dogs,positive,45
cd568dd1-70cf-45d6-b495-10eebff8c920,intrigued,Sunday,13.5,photo,dogs,positive,45
cd568dd1-70cf-45d6-b495-10eebff8c920,intrigued,Friday,14.17,photo,dogs,positive,45
cd568dd1-70cf-45d6-b495-10eebff8c920,intrigued,Saturday,18.13,photo,dogs,positive,45
72822fb8-8a40-4cf1-a86a-42140b3bf9f3,intrigued,Monday,0.4,photo,travel,positive,45
72822fb8-8a40-4cf1-a86a-42140b3bf9f3,intrigued,Saturday,23.23,photo,travel,positive,45
ef99fd68-74fb-4c72-bc70-742ebca14499,intrigued,Tuesday,0.23,video,soccer,positive,45
ef99fd68-74fb-4c72-bc70-742ebca14499,intrigued,Friday,3.59,video,soccer,positive,45
ef99fd68-74fb-4c72-bc70-742ebca14499,intrigued,Wednesday,22.03,video,soccer,positive,45
ef99fd68-74fb-4c72-bc70-742ebca14499,intrigued,Monday,6.32,video,soccer,positive,45
ef99fd68-74fb-4c72-bc70-742ebca14499,intrigued,Saturday,12.45,video,soccer,positive,45
ef99fd68-74fb-4c72-bc70-742ebca14499,intrigued,Wednesday,2.03,video,soccer,positive,45
ec8e2d25-5730-4753-a0a2-d1ed41e23623,intrigued,Saturday,4.5,video,healthy eating,positive,45
ec8e2d25-5730-4753-a0a2-d1ed41e23623,intrigued,Monday,16.24,video,healthy eating,positive,45
67f2a150-6086-4cbd-8d21-46250ccef5a2,intrigued,Thursday,18.16,GIF,cooking,positive,45
67f2a150-6086-4cbd-8d21-46250ccef5a2,intrigued,Wednesday,8.3,GIF,cooking,positive,45
67f2a150-6086-4cbd-8d21-46250ccef5a2,intrigued,Friday,5.48,GIF,cooking,positive,45
67f2a150-6086-4cbd-8d21-46250ccef5a2,intrigued,Saturday,21.26,GIF,cooking,positive,45
433607b3-eeb4-48b8-9263-9805c1b89d55,intrigued,Sunday,8.44,video,education,positive,45
433607b3-eeb4-48b8-9263-9805c1b89d55,intrigued,Sunday,13.2,video,education,positive,45
1000371f-7758-4c44-a1bc-41fd836b0bcb,intrigued,Tuesday,0.44,audio,studying,positive,45
8e3896e3-2f84-4b47-9365-fb562c9ed730,intrigued,Wednesday,8.3,video,public speaking,positive,45
8e3896e3-2f84-4b47-9365-fb562c9ed730,intrigued,Wednesday,23.48,video,public speaking,positive,45
8e3896e3-2f84-4b47-9365-fb562c9ed730,intrigued,Sunday,22.01,video,public speaking,positive,45
8e3896e3-2f84-4b47-9365-fb562c9ed730,intrigued,Sunday,3.23,video,public speaking,positive,45
8e3896e3-2f84-4b47-9365-fb562c9ed730,intrigued,Sunday,22.05,video,public speaking,positive,45
de9796a6-d19d-4c41-a965-7aa4dcc69fee,intrigued,Thursday,18.42,audio,technology,positive,45
de9796a6-d19d-4c41-a965-7aa4dcc69fee,intrigued,Sunday,9.41,audio,technology,positive,45
e4466189-0b96-4cc4-9d7d-d0f27b982548,intrigued,Thursday,20.03,GIF,education,positive,45
391a9aa4-c04a-431e-8366-712d92267c2b,intrigued,Sunday,8.52,video,public speaking,positive,45
391a9aa4-c04a-431e-8366-712d92267c2b,intrigued,Tuesday,2.36,video,public speaking,positive,45
391a9aa4-c04a-431e-8366-712d92267c2b,intrigued,Saturday,10.37,video,public speaking,positive,45
e8edf506-36c9-43a7-a685-8b9f6467e4f9,intrigued,Tuesday,5.17,video,studying,positive,45
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,intrigued,Saturday,22.38,photo,food,positive,45
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,intrigued,Friday,4.21,photo,food,positive,45
f01ec49c-3179-43bb-b127-2b1a73f34b06,intrigued,Tuesday,19.34,photo,animals,positive,45
f01ec49c-3179-43bb-b127-2b1a73f34b06,intrigued,Saturday,19.13,photo,animals,positive,45
c6cbd704-9d4a-4ace-b61e-e5df74ee83af,intrigued,Sunday,11.16,photo,education,positive,45
b6c24086-becf-4615-801e-c3c298a8d4e2,intrigued,Friday,22.41,photo,travel,positive,45
b6c24086-becf-4615-801e-c3c298a8d4e2,intrigued,Wednesday,13.5,photo,travel,positive,45
1beeffff-f261-435f-a109-6fafe46669d4,intrigued,Friday,23.38,photo,public speaking,positive,45
1beeffff-f261-435f-a109-6fafe46669d4,intrigued,Sunday,22.35,photo,public speaking,positive,45
1beeffff-f261-435f-a109-6fafe46669d4,intrigued,Monday,22.23,photo,public speaking,positive,45
1beeffff-f261-435f-a109-6fafe46669d4,intrigued,Friday,22.13,photo,public speaking,positive,45
61e6650c-5068-4575-9aee-4217ef3dbdb1,intrigued,Saturday,7.52,GIF,tennis,positive,45
b56a9e24-d0f2-4599-b893-c2889a15e1d6,intrigued,Thursday,2.29,video,veganism,positive,45
d706b190-216c-4103-9107-fb7304766d68,intrigued,Wednesday,23.2,video,cooking,positive,45
d706b190-216c-4103-9107-fb7304766d68,intrigued,Wednesday,12.47,video,cooking,positive,45
edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,Friday,18.33,audio,technology,positive,45
edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,Friday,22.46,audio,technology,positive,45
edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,Tuesday,20.34,audio,technology,positive,45
edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,Sunday,22.04,audio,technology,positive,45
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,intrigued,Saturday,23.06,photo,animals,positive,45
e51b00b8-49d4-4909-9f25-8e9a06e28728,intrigued,Friday,2.29,video,soccer,positive,45
509a5fb0-9bb2-4809-9f90-18ae007acc94,intrigued,Thursday,5.05,video,dogs,positive,45
f1038e6c-5292-4e20-a866-675e1637d6b5,intrigued,Tuesday,3.51,GIF,soccer,positive,45
08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,Thursday,18.57,photo,technology,positive,45
08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,Tuesday,22.44,photo,technology,positive,45
08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,Tuesday,22.22,photo,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,Thursday,6.4,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,Monday,11.1,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,Tuesday,18.16,audio,technology,positive,45
a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,Sunday,20.11,audio,technology,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,Monday,0.53,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,Sunday,15.22,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,Wednesday,6.53,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,Saturday,21.53,audio,soccer,positive,45
5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,Thursday,16.54,audio,soccer,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,Thursday,5.02,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,Saturday,8.23,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,Thursday,10.01,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,Friday,2.54,video,education,positive,45
de95cdb1-a85a-40de-8467-892e2d1481af,intrigued,Thursday,18.44,video,education,positive,45
8490c29c-177f-4c21-9d37-d509f9287f30,intrigued,Saturday,14.38,GIF,tennis,positive,45
8490c29c-177f-4c21-9d37-d509f9287f30,intrigued,Tuesday,10.54,GIF,tennis,positive,45
5651450a-d330-46e6-bac9-c7c7e7defaf2,intrigued,Sunday,21.54,photo,animals,positive,45
5651450a-d330-46e6-bac9-c7c7e7defaf2,intrigued,Saturday,22.15,photo,animals,positive,45
5651450a-d330-46e6-bac9-c7c7e7defaf2,intrigued,Thursday,7.07,photo,animals,positive,45
0d3d0a35-f806-4536-8733-abf1f92763e2,intrigued,Thursday,18.08,GIF,studying,positive,45
f783f128-6f66-4ef3-a190-5afc29d17012,intrigued,Wednesday,12.21,GIF,tennis,positive,45
f783f128-6f66-4ef3-a190-5afc29d17012,intrigued,Friday,21.55,GIF,tennis,positive,45
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,intrigued,Thursday,19.18,video,cooking,positive,45
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,intrigued,Sunday,1.55,video,cooking,positive,45
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,intrigued,Tuesday,3.29,video,cooking,positive,45
6e418568-a2b9-4d08-b241-06362c96a7f1,intrigued,Monday,1.25,video,food,positive,45
93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,Tuesday,20.46,video,technology,positive,45
93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,Wednesday,12.48,video,technology,positive,45
34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,Wednesday,18.12,video,dogs,positive,45
34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,Monday,14.31,video,dogs,positive,45
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,intrigued,Friday,16.12,audio,culture,positive,45
8f3cce80-d539-4f83-84f6-901e524c088e,intrigued,Friday,12.03,video,travel,positive,45
27fffa3e-000d-4f29-9358-5b0d2280d18c,intrigued,Friday,1.06,video,dogs,positive,45
3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,Saturday,6.51,video,soccer,positive,45
3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,Sunday,1.35,video,soccer,positive,45
c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,Saturday,6.38,photo,soccer,positive,45
c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,Wednesday,9.51,photo,soccer,positive,45
c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,Monday,16.14,photo,soccer,positive,45
43e53b12-71cb-4aad-9cb7-8c3572053230,intrigued,Tuesday,6.25,audio,fitness,positive,45
a58c963f-1bec-4eee-b66f-60062a9dd96e,intrigued,Thursday,12.18,video,dogs,positive,45
748ab616-8066-4c61-b6af-d7442545d12a,intrigued,Tuesday,21.17,audio,veganism,positive,45
748ab616-8066-4c61-b6af-d7442545d12a,intrigued,Sunday,12.56,audio,veganism,positive,45
e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,intrigued,Wednesday,19.12,video,science,positive,45
734c0b94-6729-44ef-af97-90a3a51a466c,intrigued,Thursday,9.49,video,travel,positive,45
734c0b94-6729-44ef-af97-90a3a51a466c,intrigued,Friday,19.56,video,travel,positive,45
43da458b-66fe-4723-996c-57dcfad67edf,intrigued,Tuesday,9.38,GIF,food,positive,45
43da458b-66fe-4723-996c-57dcfad67edf,intrigued,Thursday,3.41,GIF,food,positive,45
7dc268e5-b50d-4280-82aa-e08af75a8a0a,intrigued,Thursday,16.27,photo,science,positive,45
d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,Tuesday,12.01,GIF,cooking,positive,45
d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,Sunday,7.54,GIF,cooking,positive,45
d0e55134-c60e-4a05-999c-d7697b4901f0,intrigued,Friday,14.34,GIF,cooking,positive,45
1429467d-e8a2-4292-bd46-921e8bd87b30,intrigued,Saturday,2.18,video,public speaking,positive,45
1429467d-e8a2-4292-bd46-921e8bd87b30,intrigued,Tuesday,16.02,video,public speaking,positive,45
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,intrigued,Sunday,11.22,audio,studying,positive,45
7d459555-a816-4d20-893c-a002e0a74ce3,intrigued,Thursday,11.15,audio,healthy eating,positive,45
e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,Sunday,3.38,audio,science,positive,45
e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,Tuesday,18.37,audio,science,positive,45
e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,Tuesday,23.16,audio,science,positive,45
d16d21cd-30c7-4b1e-b50c-aff5808fe816,intrigued,Sunday,0.23,photo,fitness,positive,45
27ec2b21-a749-4181-b182-150a174fc277,intrigued,Friday,5,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,intrigued,Thursday,15.53,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,intrigued,Monday,15.42,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,intrigued,Sunday,13.47,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,intrigued,Tuesday,13.38,GIF,animals,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,Wednesday,13.1,photo,travel,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,Friday,19.35,photo,travel,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,Tuesday,20.48,photo,travel,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,Tuesday,21.36,photo,travel,positive,45
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,Friday,17.36,video,food,positive,45
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,Thursday,8.36,video,food,positive,45
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,Friday,9.5,video,food,positive,45
1f466010-5c87-4b81-be83-5856481231fb,intrigued,Thursday,12.31,GIF,soccer,positive,45
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,Monday,4.29,GIF,dogs,positive,45
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,Wednesday,4.33,GIF,dogs,positive,45
d6d4ec49-4210-44de-9f90-c93dfbeed084,intrigued,Tuesday,12.59,video,tennis,positive,45
80d4bec9-6441-41a2-be74-0eec3e5317ef,intrigued,Sunday,10.4,video,tennis,positive,45
80d4bec9-6441-41a2-be74-0eec3e5317ef,intrigued,Saturday,18.15,video,tennis,positive,45
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,intrigued,Tuesday,18.03,GIF,science,positive,45
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,intrigued,Tuesday,19.52,GIF,science,positive,45
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,intrigued,Monday,0.16,audio,cooking,positive,45
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,intrigued,Wednesday,2.55,audio,cooking,positive,45
ff883828-a610-492d-8635-8a777eaad25f,intrigued,Sunday,1.06,photo,education,positive,45
ff883828-a610-492d-8635-8a777eaad25f,intrigued,Tuesday,21.44,photo,education,positive,45
48a824bf-e495-4333-8acf-c800947ec2cd,intrigued,Tuesday,1.5,audio,soccer,positive,45
48a824bf-e495-4333-8acf-c800947ec2cd,intrigued,Sunday,20.08,audio,soccer,positive,45
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,intrigued,Friday,23.51,GIF,food,positive,45
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,intrigued,Monday,10.55,GIF,food,positive,45
88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,Wednesday,6.48,audio,travel,positive,45
88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,Friday,3.13,audio,travel,positive,45
88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,Friday,0.21,audio,travel,positive,45
88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,Thursday,21.03,audio,travel,positive,45
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,intrigued,Friday,0.2,GIF,animals,positive,45
8b51c05c-a8a2-4a6c-b031-165fb7bac840,intrigued,Friday,13.44,video,dogs,positive,45
58059956-4cde-4671-9baf-904851731540,intrigued,Monday,14.45,audio,education,positive,45
429632b9-88c0-4163-a7ed-4272a04f7838,intrigued,Sunday,3.44,audio,animals,positive,45
281054fd-2b89-4191-92ae-98e1bc0ed51b,intrigued,Monday,13.12,video,fitness,positive,45
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,Thursday,17.43,GIF,education,positive,45
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,Saturday,17.56,GIF,education,positive,45
839d117b-c764-4930-99f2-a6e4d1b47790,intrigued,Saturday,8.06,GIF,cooking,positive,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,Saturday,6.4,audio,animals,positive,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,Tuesday,21.02,audio,animals,positive,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,Sunday,8.55,audio,animals,positive,45
d029d393-b80b-4a56-9450-7645ee42da07,intrigued,Thursday,10.44,video,healthy eating,positive,45
d029d393-b80b-4a56-9450-7645ee42da07,intrigued,Sunday,15.08,video,healthy eating,positive,45
b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,intrigued,Friday,15.48,audio,studying,positive,45
b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,intrigued,Monday,19.29,audio,studying,positive,45
b1c49557-0623-4fb2-8f22-1453286fedad,intrigued,Friday,6.15,video,healthy eating,positive,45
b1c49557-0623-4fb2-8f22-1453286fedad,intrigued,Tuesday,21.33,video,healthy eating,positive,45
b1c49557-0623-4fb2-8f22-1453286fedad,intrigued,Friday,12.01,video,healthy eating,positive,45
bb9dcde7-55bb-4fb8-b349-caa58fb08823,intrigued,Wednesday,19.19,GIF,healthy eating,positive,45
bb9dcde7-55bb-4fb8-b349-caa58fb08823,intrigued,Monday,13.59,GIF,healthy eating,positive,45
a0606e08-1798-44f5-a575-28e82f79dfe3,intrigued,Wednesday,2.23,video,veganism,positive,45
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,intrigued,Thursday,6,audio,fitness,positive,45
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,intrigued,Wednesday,19.43,audio,fitness,positive,45
18a07663-ba3c-4ff9-94d3-bd533aa853c2,intrigued,Sunday,0.3,audio,veganism,positive,45
dc78a872-9057-4a8e-9a25-a1c407c1b7c9,intrigued,Sunday,10.15,audio,culture,positive,45
dc78a872-9057-4a8e-9a25-a1c407c1b7c9,intrigued,Monday,13.05,audio,culture,positive,45
a3d563e1-c7a6-4367-9195-cddc36863735,intrigued,Tuesday,16.38,audio,healthy eating,positive,45
a3d563e1-c7a6-4367-9195-cddc36863735,intrigued,Friday,17.05,audio,healthy eating,positive,45
350e0d40-e036-459c-9cbe-73e003c33cfa,intrigued,Saturday,17.28,photo,technology,positive,45
350e0d40-e036-459c-9cbe-73e003c33cfa,intrigued,Thursday,9.24,photo,technology,positive,45
0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,Wednesday,5.51,GIF,food,positive,45
0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,Saturday,7,GIF,food,positive,45
0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,Friday,20.08,GIF,food,positive,45
0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,Thursday,23.13,GIF,food,positive,45
60ca0278-5ed6-4669-939b-e6dc2021c07d,intrigued,Thursday,7.33,GIF,technology,positive,45
13a4d35c-761c-47a3-b25b-5cc5825d04f2,intrigued,Friday,20.45,photo,travel,positive,45
13a4d35c-761c-47a3-b25b-5cc5825d04f2,intrigued,Sunday,3.11,photo,travel,positive,45
062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,Thursday,10.01,audio,education,positive,45
062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,Thursday,20.1,audio,education,positive,45
062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,Tuesday,0,audio,education,positive,45
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,Thursday,9.08,photo,education,positive,45
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,Monday,17.33,photo,education,positive,45
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,Sunday,7.19,photo,education,positive,45
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,Thursday,15.27,photo,education,positive,45
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,Wednesday,16.22,photo,education,positive,45
5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,Wednesday,12.3,video,soccer,positive,45
5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,Monday,13.04,video,soccer,positive,45
5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,Wednesday,23.07,video,soccer,positive,45
5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,Friday,8.14,video,soccer,positive,45
7fe36d94-8867-4719-9c62-60b077cf5973,intrigued,Friday,19.57,photo,travel,positive,45
56df8914-9d42-434d-9612-6bb518dd641e,intrigued,Tuesday,8.46,video,fitness,positive,45
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,Saturday,15.49,photo,veganism,positive,45
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,Saturday,4.36,photo,veganism,positive,45
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,Saturday,20.14,photo,veganism,positive,45
227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,Monday,3.44,photo,education,positive,45
227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,Monday,13.48,photo,education,positive,45
227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,Monday,3.22,photo,education,positive,45
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,Monday,17.24,video,public speaking,positive,45
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,Monday,1.52,video,public speaking,positive,45
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,Tuesday,22.34,video,public speaking,positive,45
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,Friday,3.01,video,public speaking,positive,45
19179d57-4950-4a98-87fa-98f824551a6f,intrigued,Friday,15.16,photo,education,positive,45
19179d57-4950-4a98-87fa-98f824551a6f,intrigued,Wednesday,0.16,photo,education,positive,45
590873fc-e921-4396-a173-a43451675afc,intrigued,Saturday,14.24,GIF,studying,positive,45
b4c71928-99f0-4f1e-bdff-3d99c16113ac,intrigued,Thursday,8,video,travel,positive,45
c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,Thursday,19.01,GIF,dogs,positive,45
