Content ID,Reaction Type,Date,Category,Sentiment,Score
2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,Thursday,veganism,positive,30
2ceee25a-8461-4409-ab41-7a72d97d722d,scared,Saturday,animals,negative,15
964173f3-7019-4758-9ab9-df71585aa965,indifferent,Wednesday,veganism,neutral,20
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,dislike,Friday,science,negative,10
42afb980-6f27-40d3-962e-bff8eada090f,cherish,Thursday,culture,positive,70
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,indifferent,Sunday,education,neutral,20
724b9f31-8bdc-4152-b93f-4d3e457201ef,indifferent,Friday,animals,neutral,20
a3e93c2d-7fb4-4881-994d-ee20ad564924,cherish,Tuesday,public speaking,positive,70
0646f8f9-e558-4893-bb28-2228eb0c9323,peeking,Friday,fitness,neutral,35
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,like,Tuesday,culture,positive,50
de61a447-bbf0-477e-9743-71031d59bbf8,interested,Friday,studying,positive,30
c84f903e-32ae-4ce1-b66b-d876439fccf5,worried,Wednesday,healthy eating,negative,12
00d0cdf9-5919-4102-bf84-ebde253c3cd2,worried,Friday,healthy eating,negative,12
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,disgust,Tuesday,technology,negative,0
90418e93-aa5a-4608-866e-25464b617c9b,super love,Sunday,science,positive,75
ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,Sunday,soccer,negative,0
03344240-df23-421d-b0e3-4fac72fe6cd8,like,Monday,fitness,positive,50
697af362-e84b-4429-b4ea-4123c6ab44ba,adore,Friday,science,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,indifferent,Monday,travel,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,Thursday,education,neutral,20
bfc26d2d-b5e5-415a-b104-64befef2f52a,cherish,Monday,food,positive,70
9d94f180-947c-40f5-aa05-f1958759b7fc,love,Saturday,science,positive,65
02ba5af1-784a-44cc-ae3a-14833c4a2237,heart,Monday,healthy eating,positive,60
17e3a8c5-ecb6-445d-8b69-f8c202d08549,love,Saturday,cooking,positive,65
f663d05c-74ce-424b-89f2-58009b0095fb,interested,Saturday,public speaking,positive,30
f6c9e663-620c-4d18-9494-7eea83fbf4b7,indifferent,Friday,animals,neutral,20
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,Tuesday,cooking,negative,0
4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,Thursday,fitness,positive,45
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,peeking,Saturday,technology,neutral,35
c9b2829f-278c-4acd-a895-cf0bd337d36f,want,Sunday,fitness,positive,70
daeddfcc-c030-4674-8317-56a23ab81799,hate,Thursday,animals,negative,5
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,Sunday,travel,negative,0
13a4d35c-761c-47a3-b25b-5cc5825d04f2,love,Wednesday,travel,positive,65
27fffa3e-000d-4f29-9358-5b0d2280d18c,love,Tuesday,dogs,positive,65
697af362-e84b-4429-b4ea-4123c6ab44ba,hate,Saturday,science,negative,5
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,Saturday,food,positive,50
c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,Tuesday,dogs,positive,30
1e773c55-ec7e-47f2-916d-98d0b778a048,like,Friday,food,positive,50
df6e9952-4e2a-488a-bb83-3a7241f30e6f,peeking,Tuesday,culture,neutral,35
b15792cb-995f-473e-8372-5cbe88eb059b,super love,Monday,travel,positive,75
178f85a7-c2d1-4127-94d2-30adf96ae7fd,heart,Saturday,science,positive,60
67f2a150-6086-4cbd-8d21-46250ccef5a2,indifferent,Monday,cooking,neutral,20
295ff9f6-64f3-4704-9272-4a932f11d709,intrigued,Sunday,travel,positive,45
c323d478-30a2-4140-a2ba-935a37b2ec10,heart,Thursday,cooking,positive,60
b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,Friday,animals,negative,12
bea01dba-56f4-4d26-82a1-9b13fb382d89,want,Thursday,dogs,positive,70
1287b5c5-604b-462b-bf77-e64a8e89739e,scared,Saturday,studying,negative,15
b38723f3-878c-4308-b173-14f03639d9b8,like,Thursday,travel,positive,50
02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,Saturday,healthy eating,positive,72
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,super love,Tuesday,culture,positive,75
24f994fa-51d4-4e5e-bdac-79de67e7afbb,heart,Saturday,food,positive,60
445a06c1-3dea-4129-90eb-2384c0534eb6,interested,Friday,technology,positive,30
00d0cdf9-5919-4102-bf84-ebde253c3cd2,adore,Monday,healthy eating,positive,72
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,heart,Saturday,soccer,positive,60
b8368fca-8fe3-4768-beed-5056cff63c23,heart,Saturday,technology,positive,60
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,peeking,Friday,animals,neutral,35
436536b2-6d05-4e20-af6e-cade48b4bcf9,adore,Wednesday,cooking,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,Saturday,food,positive,30
51a26a10-6973-4882-aa88-98b53978ce01,scared,Tuesday,veganism,negative,15
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,Sunday,dogs,positive,50
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,cherish,Tuesday,culture,positive,70
3926740f-e4f7-4229-9aad-e435149d0d2f,adore,Tuesday,science,positive,72
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,indifferent,Tuesday,fitness,neutral,20
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,Thursday,soccer,positive,45
1dbed432-50e6-4955-9ac8-798fb60b2f0e,dislike,Thursday,science,negative,10
5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,Friday,soccer,neutral,20
e7baa303-bc5c-4990-b813-e16fc42342d3,love,Tuesday,science,positive,65
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,Sunday,soccer,positive,50
1735c0ee-4834-4428-8e6c-014e8fd44bc5,adore,Thursday,technology,positive,72
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,indifferent,Wednesday,tennis,neutral,20
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,Friday,animals,negative,5
281054fd-2b89-4191-92ae-98e1bc0ed51b,worried,Thursday,fitness,negative,12
8d32243c-2dd1-4128-bde1-d643207e582c,disgust,Thursday,studying,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,like,Sunday,food,positive,50
27ec2b21-a749-4181-b182-150a174fc277,worried,Monday,animals,negative,12
18a07663-ba3c-4ff9-94d3-bd533aa853c2,adore,Thursday,veganism,positive,72
01396602-c759-4a17-90f0-8f9b3ca11b30,hate,Sunday,tennis,negative,5
3c092e34-bac9-4e63-a7fa-0608fb73914f,hate,Thursday,soccer,negative,5
55f46794-426f-441b-bb60-53b5e6beebc5,adore,Monday,food,positive,72
54e29395-9eba-4945-abee-cad58cbab090,want,Tuesday,science,positive,70
445a06c1-3dea-4129-90eb-2384c0534eb6,worried,Tuesday,technology,negative,12
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,dislike,Sunday,cooking,negative,10
674507f9-c555-4876-89c7-c06b6db561c0,intrigued,Thursday,animals,positive,45
a0606e08-1798-44f5-a575-28e82f79dfe3,like,Thursday,veganism,positive,50
51a26a10-6973-4882-aa88-98b53978ce01,cherish,Saturday,veganism,positive,70
a727ed7f-5684-4536-b543-8e8fc93f40b1,intrigued,Monday,cooking,positive,45
94f8ffbb-d888-4713-8cdd-ea57466d88b2,indifferent,Saturday,science,neutral,20
c4cc899d-4c35-47fd-9710-8e2dea9782c9,want,Sunday,science,positive,70
19f998c4-270b-489d-bea6-ae161d301923,super love,Saturday,travel,positive,75
116451da-4b67-4bcb-b43b-b19a914e0d36,hate,Friday,food,negative,5
f7b57d86-228b-4777-be51-dde8702f7b4c,cherish,Friday,cooking,positive,70
cb0bd265-610e-4d5f-bc00-1732f58562dc,love,Friday,science,positive,65
c7066a17-2e12-49d2-bb9e-c8967051f490,interested,Tuesday,public speaking,positive,30
9489565a-a899-4693-ad48-369f86b4b862,disgust,Tuesday,studying,negative,0
b15792cb-995f-473e-8372-5cbe88eb059b,hate,Monday,travel,negative,5
235a0022-a683-4381-8e9e-aaf75fe90734,hate,Friday,fitness,negative,5
581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,Sunday,veganism,negative,10
c48d7966-42f3-43a6-a0b7-0a2260ffa125,peeking,Monday,culture,neutral,35
8204e4bd-c544-4a18-ac0d-6f5289957cdf,intrigued,Wednesday,dogs,positive,45
a861f7e7-b2f5-4d86-966c-7503c8faaeca,dislike,Saturday,animals,negative,10
b81f446e-be9b-4fff-8faf-7732c6306c75,indifferent,Saturday,cooking,neutral,20
2d7084fb-b457-4813-829f-73911025eeaa,scared,Sunday,cooking,negative,15
c24f4499-faae-4ff0-baf1-4be6a9061aa1,interested,Friday,animals,positive,30
6fc7f722-0a93-4420-8376-09d6536ecef8,heart,Thursday,fitness,positive,60
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,Sunday,dogs,positive,60
4c009116-c94a-4633-83fb-956565358565,scared,Saturday,soccer,negative,15
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,Saturday,animals,negative,15
2d10f5b0-c590-429f-8b68-52c239617d26,heart,Wednesday,technology,positive,60
73fde78d-7908-4406-8377-747873ecd29a,like,Tuesday,studying,positive,50
a059c110-6fab-4a4f-9482-eaf2c269911e,cherish,Monday,food,positive,70
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,Friday,technology,negative,0
05776481-7b58-46d8-abf6-bf4de7831287,worried,Wednesday,travel,negative,12
afe1fed5-5639-45c7-89f8-ce9d1078c910,worried,Tuesday,cooking,negative,12
7fe36d94-8867-4719-9c62-60b077cf5973,interested,Tuesday,travel,positive,30
61e6650c-5068-4575-9aee-4217ef3dbdb1,worried,Thursday,tennis,negative,12
5c7fa152-9628-471d-b715-84e15c4b5d38,scared,Sunday,tennis,negative,15
69ce055c-e0bd-46c5-b856-bf2254d1c490,cherish,Monday,healthy eating,positive,70
b529487b-160b-48cd-aacc-2741b18462c6,worried,Monday,studying,negative,12
13a4d35c-761c-47a3-b25b-5cc5825d04f2,hate,Wednesday,travel,negative,5
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,Saturday,fitness,positive,75
217f4060-b378-4d79-992f-20502d407f7c,peeking,Wednesday,cooking,neutral,35
36bd1711-92f6-4240-8ac5-21df845abe86,adore,Thursday,technology,positive,72
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,Sunday,science,positive,45
e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,Sunday,science,positive,70
1bbfe52f-37e2-4874-8422-161a60b331e1,like,Sunday,culture,positive,50
0ce7392d-5c20-4ffa-a42f-767f51e9b466,peeking,Friday,travel,neutral,35
50c9237a-541c-4f10-a2be-7cbe076b2012,dislike,Thursday,travel,negative,10
34cb120b-853b-4788-8978-a3544449136b,love,Thursday,food,positive,65
e6193423-0d30-4439-884a-ea22fea68522,disgust,Monday,dogs,negative,0
fa39acec-96b1-441d-8f85-16dfb44bdfba,interested,Thursday,culture,positive,30
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,Tuesday,travel,positive,75
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,love,Thursday,animals,positive,65
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,Tuesday,education,negative,10
476e3ce0-3291-4c77-b3a3-deabee114efc,scared,Saturday,healthy eating,negative,15
79818849-98f9-4b6b-9be8-4ed4c1ad59a5,adore,Sunday,fitness,positive,72
e6b61eab-6879-4618-b189-476f27f02fdd,scared,Sunday,science,negative,15
e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,Thursday,tennis,positive,75
501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,Monday,cooking,negative,0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,Friday,tennis,neutral,35
235a0022-a683-4381-8e9e-aaf75fe90734,dislike,Saturday,fitness,negative,10
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,want,Thursday,tennis,positive,70
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,interested,Wednesday,cooking,positive,30
03ed0e2b-bd63-4079-8910-62c187526ca0,cherish,Friday,healthy eating,positive,70
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,Wednesday,cooking,neutral,20
f4e3840e-bb71-40c2-afc5-9408d842646d,scared,Tuesday,healthy eating,negative,15
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,scared,Friday,science,negative,15
88d65e30-7ca0-4f32-a020-45c4cb3d9632,adore,Friday,travel,positive,72
9c542f56-b0ec-4df1-b95e-f56e1c467813,like,Wednesday,food,positive,50
8d32243c-2dd1-4128-bde1-d643207e582c,scared,Friday,studying,negative,15
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,Monday,food,positive,75
b38723f3-878c-4308-b173-14f03639d9b8,hate,Tuesday,travel,negative,5
fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,Wednesday,cooking,positive,70
3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,Saturday,studying,negative,5
ff883828-a610-492d-8635-8a777eaad25f,heart,Sunday,education,positive,60
5b379d75-649b-426f-b420-4e0b6e4a0e3d,cherish,Monday,soccer,positive,70
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,adore,Wednesday,veganism,positive,72
55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,Saturday,science,neutral,20
83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,Sunday,soccer,negative,10
2d10f5b0-c590-429f-8b68-52c239617d26,adore,Tuesday,technology,positive,72
56df8914-9d42-434d-9612-6bb518dd641e,love,Tuesday,fitness,positive,65
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,like,Thursday,science,positive,50
df2214cb-61f3-4744-86a8-7c01e501bc27,love,Saturday,cooking,positive,65
22cdf77b-00c8-41c3-ad59-333c3e751e2c,like,Tuesday,fitness,positive,50
65545cfb-59bb-4dc1-a38b-82f268210da2,interested,Monday,technology,positive,30
2d0926be-9a29-4e6c-b342-815c70172214,intrigued,Monday,animals,positive,45
748ab616-8066-4c61-b6af-d7442545d12a,want,Saturday,veganism,positive,70
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,cherish,Wednesday,education,positive,70
041bf6c9-8b33-4ca0-a787-762eb8837d0c,disgust,Tuesday,food,negative,0
1429467d-e8a2-4292-bd46-921e8bd87b30,scared,Tuesday,public speaking,negative,15
cad4858d-77e5-47f8-a6b9-4ce2971d8656,heart,Wednesday,cooking,positive,60
3ce1063a-2277-4285-97b0-9bd53a941cd7,intrigued,Sunday,travel,positive,45
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,like,Friday,technology,positive,50
df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,Tuesday,culture,positive,30
fc462e49-0f19-4601-9f92-a31c9542887c,worried,Tuesday,education,negative,12
67f2a150-6086-4cbd-8d21-46250ccef5a2,hate,Saturday,cooking,negative,5
b0dd04df-83a1-470f-80ad-bb173a5e44bc,like,Sunday,cooking,positive,50
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,Tuesday,tennis,positive,60
40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,Monday,science,positive,70
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,peeking,Tuesday,studying,neutral,35
1830df30-c239-4287-8d63-fadcb8ced884,want,Sunday,veganism,positive,70
ab07c995-56e6-462c-9325-bd4a2ffd8c39,adore,Saturday,tennis,positive,72
c2373565-f5f1-415f-9786-49ff558c7739,scared,Monday,soccer,negative,15
c323d478-30a2-4140-a2ba-935a37b2ec10,love,Saturday,cooking,positive,65
67f2a150-6086-4cbd-8d21-46250ccef5a2,disgust,Friday,cooking,negative,0
80bf3ac3-e94e-44cf-81ef-345a8326802c,interested,Friday,veganism,positive,30
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,scared,Monday,public speaking,negative,15
3af75639-bdaf-4461-b630-d212e7fb4f30,love,Thursday,education,positive,65
43450a12-1e4c-4a17-a846-9d8768984051,intrigued,Thursday,animals,positive,45
3a7f83a0-b9f9-44c1-a15d-656c4095e732,love,Friday,soccer,positive,65
c7066a17-2e12-49d2-bb9e-c8967051f490,worried,Wednesday,public speaking,negative,12
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,Monday,science,positive,75
cda6a453-27bf-4237-b848-b27706732716,indifferent,Saturday,soccer,neutral,20
cafddd25-5653-4219-8dc7-a3eae45ea926,disgust,Wednesday,fitness,negative,0
84a81261-6334-4ba5-978d-26a45d28a44f,peeking,Monday,animals,neutral,35
fa337cb5-179a-4f92-a085-e6b3c60e2854,worried,Saturday,food,negative,12
e1792fe6-28e0-49fc-8b01-0e027461d8b5,interested,Tuesday,technology,positive,30
4c009116-c94a-4633-83fb-956565358565,peeking,Tuesday,soccer,neutral,35
5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,Saturday,science,positive,72
b0782637-2604-40f7-8fc6-5e7d9ffd2255,worried,Monday,cooking,negative,12
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,adore,Wednesday,food,positive,72
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,disgust,Saturday,cooking,negative,0
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,Saturday,animals,negative,5
08cc29f3-a22d-4652-8f27-ff9e0a826289,super love,Tuesday,technology,positive,75
21bc3be6-6bd1-4926-8bee-c4585873851b,worried,Tuesday,soccer,negative,12
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,hate,Saturday,animals,negative,5
2669dbfc-65d4-4770-a916-e6507f881131,interested,Friday,science,positive,30
97522e57-d9ab-4bd6-97bf-c24d952602d2,indifferent,Wednesday,studying,neutral,20
b4c71928-99f0-4f1e-bdff-3d99c16113ac,indifferent,Wednesday,travel,neutral,20
56df8914-9d42-434d-9612-6bb518dd641e,super love,Thursday,fitness,positive,75
2dcf2359-f366-46a4-8ac0-14229d056bb3,scared,Thursday,studying,negative,15
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,peeking,Monday,cooking,neutral,35
87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,interested,Thursday,healthy eating,positive,30
88d65e30-7ca0-4f32-a020-45c4cb3d9632,scared,Monday,travel,negative,15
8caec934-9519-47de-8dd4-b6d65e279661,scared,Sunday,public speaking,negative,15
b1c49557-0623-4fb2-8f22-1453286fedad,love,Sunday,healthy eating,positive,65
d03efe68-5986-48c4-8767-93b8f5881004,want,Saturday,animals,positive,70
845fe8d4-bffc-485f-ae96-fd8fe9ea013d,indifferent,Friday,education,neutral,20
f6c9e663-620c-4d18-9494-7eea83fbf4b7,peeking,Monday,animals,neutral,35
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,hate,Saturday,healthy eating,negative,5
f3e9785c-d4e0-4258-a876-4d58ddb38790,super love,Saturday,studying,positive,75
e4127cae-c2e9-4321-919a-be6d11636808,worried,Wednesday,science,negative,12
a059c110-6fab-4a4f-9482-eaf2c269911e,scared,Sunday,food,negative,15
73a7ec8f-08e7-41c6-a995-51537ff8772a,want,Wednesday,technology,positive,70
2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,Thursday,dogs,negative,0
3fc1f583-ce7e-4cfe-b891-d16976953fda,disgust,Friday,science,negative,0
03344240-df23-421d-b0e3-4fac72fe6cd8,worried,Wednesday,fitness,negative,12
435007a5-6261-4d8b-b0a4-55fdc189754b,worried,Friday,veganism,negative,12
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,Monday,veganism,positive,50
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,Tuesday,healthy eating,positive,65
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,Sunday,travel,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,Thursday,science,positive,72
6054518c-4c28-4d65-8ebe-3b4f56108f29,disgust,Wednesday,healthy eating,negative,0
26c02731-b5d8-4ad3-99a2-5e589e107937,love,Sunday,studying,positive,65
5dc325aa-d5d1-4552-9997-cd25b7608be9,dislike,Sunday,healthy eating,negative,10
48fd48c7-bc82-414e-8941-aa2090183aec,hate,Sunday,dogs,negative,5
4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,intrigued,Friday,veganism,positive,45
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,disgust,Wednesday,veganism,negative,0
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,indifferent,Tuesday,public speaking,neutral,20
58059956-4cde-4671-9baf-904851731540,dislike,Sunday,education,negative,10
279fdb2b-e9ca-4531-b55f-c8fe294083cd,interested,Monday,healthy eating,positive,30
cebae43b-4f77-4689-86e0-66fb107d5eef,love,Wednesday,culture,positive,65
4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,adore,Thursday,veganism,positive,72
7ef17afb-ded2-4675-9800-2cf7fe58e6b1,hate,Friday,studying,negative,5
22cdf77b-00c8-41c3-ad59-333c3e751e2c,peeking,Sunday,fitness,neutral,35
af8ab833-e28c-4451-b7f6-83f3953d556b,want,Tuesday,dogs,positive,70
273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,Saturday,animals,negative,5
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,intrigued,Monday,culture,positive,45
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,Tuesday,animals,negative,5
437fab54-2c89-4b0b-8d89-dd2320d83e81,adore,Sunday,tennis,positive,72
daeddfcc-c030-4674-8317-56a23ab81799,super love,Monday,animals,positive,75
c4cc899d-4c35-47fd-9710-8e2dea9782c9,heart,Monday,science,positive,60
b27bfcfe-64df-499e-b60f-f93d2200c589,hate,Thursday,soccer,negative,5
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,love,Sunday,fitness,positive,65
f8119ef8-1f00-49e4-b468-86dd64042053,like,Thursday,culture,positive,50
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,disgust,Friday,tennis,negative,0
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,cherish,Tuesday,cooking,positive,70
fa39acec-96b1-441d-8f85-16dfb44bdfba,like,Saturday,culture,positive,50
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,disgust,Saturday,food,negative,0
697af362-e84b-4429-b4ea-4123c6ab44ba,want,Saturday,science,positive,70
0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,interested,Thursday,public speaking,positive,30
79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,scared,Friday,culture,negative,15
1bbfe52f-37e2-4874-8422-161a60b331e1,cherish,Sunday,culture,positive,70
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,Monday,dogs,positive,30
b38723f3-878c-4308-b173-14f03639d9b8,cherish,Wednesday,travel,positive,70
b529487b-160b-48cd-aacc-2741b18462c6,want,Tuesday,studying,positive,70
3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,worried,Tuesday,healthy eating,negative,12
77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,Monday,tennis,neutral,20
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,scared,Tuesday,dogs,negative,15
83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,Sunday,soccer,positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,peeking,Tuesday,cooking,neutral,35
37c5a8aa-d239-4b94-ae68-2754825d36ff,adore,Friday,public speaking,positive,72
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,Monday,science,negative,5
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,Tuesday,cooking,positive,30
2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,Monday,veganism,negative,15
e4fd43f5-c0cb-47cd-bc41-1e07a8081323,intrigued,Sunday,soccer,positive,45
0289b7bc-bc95-4f1d-83fe-9ca662194158,want,Saturday,tennis,positive,70
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,worried,Monday,soccer,negative,12
4dd4da35-453e-466d-95ca-b1a7710fac1f,heart,Friday,technology,positive,60
b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,cherish,Saturday,studying,positive,70
57528f91-7b0d-4120-acaf-82ee87f6df7d,interested,Friday,education,positive,30
fa3a6a40-59db-4027-b8ee-89c79ecbee7f,peeking,Monday,cooking,neutral,35
d852b946-01e1-44fe-abd7-26198660cbdb,hate,Tuesday,food,negative,5
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,heart,Thursday,animals,positive,60
98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,Saturday,technology,negative,12
43da458b-66fe-4723-996c-57dcfad67edf,super love,Saturday,food,positive,75
11b96207-c1c5-4083-948d-2942684aae0d,love,Monday,studying,positive,65
54e29395-9eba-4945-abee-cad58cbab090,super love,Sunday,science,positive,75
da8f7258-6757-4a7e-892e-a16b925ef83b,indifferent,Monday,cooking,neutral,20
8e3896e3-2f84-4b47-9365-fb562c9ed730,worried,Saturday,public speaking,negative,12
41bc0418-db4b-48b4-ada6-18eda999cd25,indifferent,Wednesday,travel,neutral,20
11b96207-c1c5-4083-948d-2942684aae0d,hate,Sunday,studying,negative,5
e96d9fcb-b5be-4382-b809-6315dbe6f89a,indifferent,Friday,tennis,neutral,20
985f4b4f-de40-4a4e-a090-01e100be42e9,hate,Wednesday,travel,negative,5
2669dbfc-65d4-4770-a916-e6507f881131,heart,Wednesday,science,positive,60
802a8533-3051-4e2c-ad30-7751ece5d514,super love,Wednesday,food,positive,75
9108109e-c521-4528-9d90-4c804cbb866d,scared,Monday,veganism,negative,15
5dc325aa-d5d1-4552-9997-cd25b7608be9,want,Thursday,healthy eating,positive,70
75747dd7-8dad-4f2f-9209-62765223f3af,interested,Sunday,fitness,positive,30
34123572-64b7-4f3d-b098-a2651d882fb2,hate,Wednesday,dogs,negative,5
bd810ca4-54cf-420e-afec-0214b870672e,cherish,Wednesday,technology,positive,70
21dfb75d-9d98-4627-b074-f4372025d23f,want,Sunday,culture,positive,70
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,love,Wednesday,healthy eating,positive,65
b56a9e24-d0f2-4599-b893-c2889a15e1d6,worried,Sunday,veganism,negative,12
5651450a-d330-46e6-bac9-c7c7e7defaf2,heart,Tuesday,animals,positive,60
9ef39aa2-60f9-4e4b-b666-c6cb97015503,cherish,Sunday,travel,positive,70
520450a4-c852-4a4e-9383-30657dd07533,disgust,Tuesday,public speaking,negative,0
2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,heart,Sunday,travel,positive,60
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,like,Friday,technology,positive,50
73a7ec8f-08e7-41c6-a995-51537ff8772a,peeking,Sunday,technology,neutral,35
3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,indifferent,Tuesday,culture,neutral,20
d706b190-216c-4103-9107-fb7304766d68,worried,Saturday,cooking,negative,12
c9b2829f-278c-4acd-a895-cf0bd337d36f,dislike,Tuesday,fitness,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,Sunday,soccer,positive,30
b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,love,Tuesday,studying,positive,65
c136ae25-d882-4e2c-b515-5727ad2626a5,scared,Thursday,soccer,negative,15
062cbf2f-fc22-4357-8890-63e7f13fcd37,hate,Monday,education,negative,5
4dd4da35-453e-466d-95ca-b1a7710fac1f,heart,Monday,technology,positive,60
65304022-f925-48f0-9dfc-436578f22c77,super love,Thursday,soccer,positive,75
